node1,node2,Subtype1,Subtype2,Type,EdgeLabel,Source,key
CTAP-III,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060216
CTAP-III,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060217
CTAP3,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060218
CTAP3,CD182,activation,NA,pp,-->,hsa04060,hsa04060219
CTAP3,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060220
CTAP3,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060221
CTAP3,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060222
CTAP3,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060223
CTAP3,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060224
CTAPIII,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060225
CTAPIII,CD182,activation,NA,pp,-->,hsa04060,hsa04060226
CTAPIII,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060227
CTAPIII,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060228
CTAPIII,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060229
CTAPIII,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060230
CTAPIII,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060231
CXCL7,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060232
CXCL7,CD182,activation,NA,pp,-->,hsa04060,hsa04060233
CXCL7,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060234
CXCL7,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060235
CXCL7,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060236
CXCL7,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060237
CXCL7,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060238
LA-PF4,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060239
LA-PF4,CD182,activation,NA,pp,-->,hsa04060,hsa04060240
LA-PF4,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060241
LA-PF4,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060242
LA-PF4,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060243
LA-PF4,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060244
LA-PF4,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060245
LDGF,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060246
LDGF,CD182,activation,NA,pp,-->,hsa04060,hsa04060247
LDGF,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060248
LDGF,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060249
LDGF,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060250
LDGF,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060251
LDGF,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060252
MDGF,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060253
MDGF,CD182,activation,NA,pp,-->,hsa04060,hsa04060254
MDGF,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060255
MDGF,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060256
MDGF,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060257
MDGF,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060258
MDGF,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060259
NAP-2,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060260
NAP-2,CD182,activation,NA,pp,-->,hsa04060,hsa04060261
NAP-2,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060262
NAP-2,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060263
NAP-2,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060264
NAP-2,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060265
NAP-2,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060266
PBP,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060267
PBP,CD182,activation,NA,pp,-->,hsa04060,hsa04060268
PBP,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060269
PBP,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060270
PBP,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060271
PBP,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060272
PBP,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060273
SCYB7,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060274
SCYB7,CD182,activation,NA,pp,-->,hsa04060,hsa04060275
SCYB7,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060276
SCYB7,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060277
SCYB7,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060278
SCYB7,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060279
SCYB7,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060280
TC1,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060281
TC1,CD182,activation,NA,pp,-->,hsa04060,hsa04060282
TC1,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060283
TC1,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060284
TC1,IL8R2,activation,NA,pp,-->,hsa04060,hsa04060285
TC1,IL8RA,activation,NA,pp,-->,hsa04060,hsa04060286
TC1,IL8RB,activation,NA,pp,-->,hsa04060,hsa04060287
TC2,CXCR2,activation,NA,pp,-->,hsa04060,hsa04060288
TC2,CD182,activation,NA,pp,-->,hsa04060,hsa04060289
TC2,CDw128b,activation,NA,pp,-->,hsa04060,hsa04060290
TC2,CMKAR2,activation,NA,pp,-->,hsa04060,hsa04060291
